CASEID	YEAR	ID	AGE	SEX	RACE	EDUC	PAEDUC	MAEDUC	SPEDUC	DEGREE	PADEG	MADEG	SPDEG	ATTRELIG	NUMDAYS	SUNDAY	MONDAY	TUESDAY	WEDNESDY	THURSDAY	FRIDAY	SATURDAY	ATTREG	MEDIAREL	OTHREL	OTHREL1	OTHREL2	OTHREL3	ATTWEEK	RELIGID	RELID1	RELID2	RELID3	RELIDBST	CATHID	CHARISMA	RELATE1	GENDER1	OLD1	MAR1	AWAY1	WHERE1	ISCO68	PAISCO68	SPISCO68	ISCO681	PAISC681	MAISC681	SPISC681	ISCO88	PAISCO88	MAISCO88	SPISCO88	SEI	FIRSTSEI	PASEI	MASEI	SPSEI	WRKSTAT	HRS1	HRS2	EVWORK	OCC	PRESTIGE	WRKSLF	WRKGOVT	COMMUTE	INDUSTRY	OCC80	PRESTG80	INDUS80	OCC10	INDUS10	MARITAL	AGEWED	DIVORCE	WIDOWED	SPWRKSTA	SPHRS1	SPHRS2	SPEVWORK	SPOCC	SPPRES	SPWRKSLF	SPIND	SPOCC80	SPPRES80	SPIND80	SPOCC10	SPIND10	PAOCC16	PAPRES16	PAWRKSLF	PAIND16	PAOCC80	PAPRES80	PAIND80	PAOCC10	PAIND10	MAOCC80	MAPRES80	MAWRKSLF	MAIND80	MAOCC10	MAIND10	SIBS	CHILDS	AGEKDBRN	RES16	REG16	MOBILE16	FAMILY16	FAMDIF16	MAWORK	MAWKBABY	MAWKBORN	MAWK16	MAWRKGRW	INCOM16	BORN	PARBORN	GRANBORN	HOMPOP	BABIES	PRETEEN	TEENS	ADULTS	UNRELAT	EARNRS	INCOME	RINCOME	CONINC	CONRINC	INCOME72	INCOME77	RINCOM77	INCOME82	RINCOM82	INCOME86	RINCOM86	INCOME91	RINCOM91	INCOME98	RINCOM98	INCOME06	RINCOM06	WEEKSWRK	PARTFULL	REGION	XNORCSIZ	SRCBELT	SIZE	DOTDATA	DOTPEOP	DOTTHNG	DOTGED	DOTSVP	DOTPRES	SPDOTDAT	SPDOTPEO	SPDOTTHN	SPDOTGED	SPDOTSVP	SPDOTPRE	PADOTDAT	PADOTPEO	PADOTTHN	PADOTGED	PADOTSVP	PADOTPRE	PARTYID	VOTE68	PRES68	IF68WHO	VOTE72	PRES72	IF72WHO	VOTE76	PRES76	IF76WHO	VOTE80	PRES80	IF80WHO	VOTE84	PRES84	IF84WHO	VOTE88	PRES88	IF88WHO	VOTE92	PRES92	IF92WHO	VOTE96	PRES96	IF96WHO	VOTE00	PRES00	IF00WHO	VOTE04	PRES04	IF04WHO	VOTE08	PRES08	IF08WHO	POLVIEWS	POLVIEWY	POLVIEWX	FEHOME	FEWORK	FEPRES	FEPOL	FEPOLY	FEIMP	FEINFO	FEFIRM	FECARE	FETHINK	FEWRITE	FEGIVE	FEJOIN	ABDEFECT	ABNOMORE	ABHLTH	ABPOOR	ABRAPE	ABSINGLE	ABANY	ABORCT	ABPRO1	ABPRO2	ABPRO3	ABCON1	ABCON2	ABCON3	ABIMP	ABINFO	ABFIRM	ABCARE	CHLDIDEL	CHLDMORE	CHLDNUM	CHLDSOON	PILL	TEENPILL	PILLOKY	PILLOK	SEXEDUC	DIVLAW	DIVLAWY	SPDUE	SPPAID	PREMARSX	TEENSEX	XMARSEX	HOMOSEX	HOMOCHNG	STRIKE	CIVRIGHT	ANTIWAR	PROWAR	SCHOOL	HIT	HITAGE	HITNUM	HITOK	HITMARCH	HITDRUNK	HITCHILD	HITBEATR	HITROBBR	POLHITOK	POLHITOY	POLABUSE	POLMURDR	POLESCAP	POLATTAK	FEAR	FEARHOME	BURGLR	ROBBRY	PISTOL	RIFLE	TICKET	ARREST	HUNT	HUNTOTHR	NEWS	TVHOURS	RADIOHRS	PHONE	ABHAVE1	ABHAVE2	ABHAVE3	ABLEGAL	FECHLD	FEHELP	FEPRESCH	FEFAM	ERAREAD	ERAMEANS	ERA	ERATELL	ERAWHY1	ERAWHY2	ERAWHY3	ERAIMP	ERAINFO	ERAFIRM	FEBEAR	FEWORKIF	RACSUBS	RACSUBGV	RACMAREL	RACMARPR	RACSUPS	RACTEACH	RACAVOID	RACCHNG	RACQUIT	RACDIF1	RACDIF2	RACDIF3	RACDIF4	SALFERGT	SALLABOR	SALSATFN	SALABORT	SALSCI	DEFSPDR	DEFSPDFG	HLPMINR	HLPMINFG	CUTSPDR	CUTSPDFG	PRIVACY	CIVIC	RUSHED	BORED	POLLGOOD	POLLTRUE	FESERVE	MESERVE	TAXSERVE	MILQUAL	MILPAY	FENUMOK	HINUMOK	BLNUMOK	HINUMOKY	BLNUMOKY	MILVOLOK	FIGHTAIR	MECHANIC	NURSE	TYPIST	BRASS	FIGHTLND	TRANSAIR	FIGHTSEA	FEFIGHT	FEDIRTY	FEBRASS	FEHLPMIL	DRAFT	DRAFTFE	DRAFTEM	DRAFTFEM	DRAFTCOL	DRAFTMAR	DRAFTPAR	DRAFTGAY	DRAFTCO	DRAFTDEF	VETFAM	VETFAMNW	MINMILOP	FEMILOP	COPUNISH	COJAIL	MILOKME	MILOKFE	UPGRADE	JOBTRAIN	NUKEWAR	LANDWAR	MORENUKE	LESSNUKE	NONUKE	GUERILLA	VETAID	DEFWRKEV	DEFWRKNW	MILWRKEV	MILWRKNW	RESDEFWK	CRIMUP	CRIMDOWN	RIFLES50	SPNATDIS	NATDISIN	NATDISCM	NEWSPRNT	GETAHEAY
56671	2012	1584	25	1	1	12	97	15	97	1	7	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	35	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	43	-1	0	0	0	2	2	-1	0	0	0	0	5520	9170	5	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	7280	4	0	0	5	8	1	5	5	0	0	0	0	1	3	1	0	2	2	0	0	0	2	1	2	12	9	51705	10533	0	0	0	0	0	0	0	0	0	0	0	20	10	52	1	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	2	0	0	0	2	2	2	2	1	0	0	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56672	2012	1585	37	1	3	18	9	6	18	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	2	2	-1	0	0	0	0	1020	6690	1	0	2	2	7	-1	-1	1	0	0	2	0	0	0	0	1020	3370	0	0	2	0	0	0	0	9620	3290	0	0	2	0	8340	1770	1	0	0	1	0	3	1	0	0	0	0	0	1	4	2	8	4	2	0	0	0	2	0	2	12	12	76600	34470	0	0	0	0	0	0	0	0	0	0	0	22	18	52	1	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	2	2	0	0	0	0	0	0	2	1	0	0	1	2	-1	6	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56673	2012	1586	59	2	1	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	60	1	1	4	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	2	2	-1	0	0	0	0	2000	7970	1	0	2	2	1	40	-1	0	0	0	2	0	0	0	0	2040	9170	0	0	2	0	0	0	0	230	7860	0	0	2	0	3255	8190	3	4	26	5	9	3	1	0	0	0	0	0	1	2	1	0	1	2	0	0	0	2	0	2	12	12	63195	34470	0	0	0	0	0	0	0	0	0	0	0	21	18	52	1	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	1	1	0	0	0	0	0	0	1	2	0	0	2	1	-1	6	0	0	0	0	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56674	2012	1587	61	2	1	20	8	10	97	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	61	8	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	30	-1	0	0	0	2	1	-1	0	0	0	0	2200	7870	5	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	205	170	0	0	0	0	0	0	3	0	0	2	4	3	1	0	0	0	0	0	2	2	1	0	0	1	0	0	0	1		1	12	12	28725	24895	0	0	0	0	0	0	0	0	0	0	0	17	16	52	1	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	3	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	0	0	0	0	0	0	2	2	0	0	1	2	-1	3	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56675	2012	1588	61	1	1	14	18	14	97	2	4	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	60	5	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	7	-1	-1	1	0	0	2	1	-1	0	0	0	0	5220	9470	5	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2340	9590	0	0	0	0	0	0	6	0	0	4	8	1	1	0	0	0	0	0	2	3	2	0	0	1	0	0	0	1		0	9	0	10533	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	1	0	0	0	2	2	1	2	4	0	0	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56676	2012	1589	25	2	1	15	18	14	97	1	4	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	2	30	-1	0	0	0	2	1	-1	0	0	0	0	4600	8470	3	0	0	2	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9999	9590	0	0	0	0	0	0	2	0	0	3	8	2	1	0	0	0	0	0	2	4	1	0	8	5	0	0	0	5	4	1	12	11	21065	16278	0	0	0	0	0	0	0	0	0	0	0	15	13	52	2	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	1	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	0	0	0	0	0	0	1	2	0	0	4	2	-1	6	0	0	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56677	2012	1590	63	1	1	18	13	12	97	4	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	63	5	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	2	24	-1	0	0	0	2	2	-1	0	0	0	0	5700	9170	5	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1450	2670	0	0	2	0	5020	6680	1	0	0	4	8	2	1	0	0	0	0	0	1	3	1	0	1	1	0	0	0	1		1	11	9	18193	10533	0	0	0	0	0	0	0	0	0	0	0	14	10	52	2	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	1	8	0	0	0	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	2	4	0	2	3	-1	3	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56678	2012	1591	54	2	1	12	98	9	97	1	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	40	-1	0	0	0	2	2	-1	0	0	0	0	5600	9170	3	0	0	2	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7750	3570	0	0	1	0	4510	8980	4	2	22	3	3	3	0	5	0	0	0	0	1	4	1	2	2	1	0	0	0	1		1	10	10	14363	14363	0	0	0	0	0	0	0	0	0	0	0	12	12	52	1	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	1	1	0	0	0	2	2	1	1	4	0	0	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56679	2012	1592	39	1	1	9	97	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	38	-1	0	0	0	2	2	-1	0	0	0	0	6330	770	1	0	2	2	7	-1	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4230	9290	3	4	23	3	0	3	5	5	0	0	0	0	1	1	2	8	4	6	2	1	1	2	0	2	11	11	18193	18193	0	0	0	0	0	0	0	0	0	0	0	14	14	40	1	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	1	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	0	0	0	0	0	0	2	2	0	0	3	1	-1	6	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56680	2012	1593	69	2	1	12	12	12	97	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	69	4	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	5	-1	-1	1	0	0	1	2	-1	0	0	0	0	8350	8880	4	0	0	2	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1430	3290	0	0	2	0	8965	3490	3	6	17	1	0	3	1	0	0	0	0	0	1	3	2	8	4	2	0	0	0	2	1	0	9	0	10533	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	8	2	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	2	2	0	0	0	1	2	1	2	4	0	0	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56681	2012	1594	28	2	1	12	9	6	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	7	-1	-1	1	0	0	2	2	-1	0	0	0	0	8300	9070	1	0	2	2	1	60	-1	0	0	0	2	0	0	0	0	220	770	0	0	2	0	0	0	0	7200	8770	0	0	0	0	0	0	4	0	0	4	8	1	1	0	0	0	0	0	2	3	2	8	4	3	0	1	0	2	0	2	11	5	16278	4213	0	0	0	0	0	0	0	0	0	0	0	13	5	16	1	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	8	8	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	1	2	4	0	5	4	-1	4	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56682	2012	1595	29	2	1	12	98	12	14	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	7	-1	-1	1	0	0	2	2	-1	0	0	0	0	5810	7970	1	0	2	2	1	40	-1	0	0	0	2	0	0	0	0	5840	6990	0	0	1	0	0	0	0	4760	4890	0	0	2	0	3645	7970	1	3	21	3	5	3	3	2	0	0	0	0	1	2	1	0	0	2	0	0	0	2	0	1	12	0	28725	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	8	1	0	0	0	0	0	0	1	2	0	0	5	1	-1	3	0	0	0	0	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56683	2012	1596	85	2	1	12	12	98	13	1	4	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	81	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	5	-1	-1	1	0	0	2	1	-1	0	0	0	0	4600	8470	1	0	2	2	5	-1	-1	1	0	0	2	0	0	0	0	1010	9590	0	0	2	0	0	0	0	3060	8270	0	0	0	0	0	0	1	4	27	3	8	1	1	0	0	0	0	0	2	4	1	8	4	3	0	0	0	3	0	1	12	0	51705	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	8	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	2	2	0	0	4	0	0	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
