CASEID,YEAR,ID,AGE,SEX,RACE,EDUC,PAEDUC,MAEDUC,SPEDUC,DEGREE,PADEG,MADEG,SPDEG,ATTRELIG,NUMDAYS,SUNDAY,MONDAY,TUESDAY,WEDNESDY,THURSDAY,FRIDAY,SATURDAY,ATTREG,MEDIAREL,OTHREL,OTHREL1,OTHREL2,OTHREL3,ATTWEEK,RELIGID,RELID1,RELID2,RELID3,RELIDBST,CATHID,CHARISMA,RELATE1,GENDER1,OLD1,MAR1,AWAY1,WHERE1,ISCO68,PAISCO68,SPISCO68,ISCO681,PAISC681,MAISC681,SPISC681,ISCO88,PAISCO88,MAISCO88,SPISCO88,SEI,FIRSTSEI,PASEI,MASEI,SPSEI,WRKSTAT,HRS1,HRS2,EVWORK,OCC,PRESTIGE,WRKSLF,WRKGOVT,COMMUTE,INDUSTRY,OCC80,PRESTG80,INDUS80,OCC10,INDUS10,MARITAL,AGEWED,DIVORCE,WIDOWED,SPWRKSTA,SPHRS1,SPHRS2,SPEVWORK,SPOCC,SPPRES,SPWRKSLF,SPIND,SPOCC80,SPPRES80,SPIND80,SPOCC10,SPIND10,PAOCC16,PAPRES16,PAWRKSLF,PAIND16,PAOCC80,PAPRES80,PAIND80,PAOCC10,PAIND10,MAOCC80,MAPRES80,MAWRKSLF,MAIND80,MAOCC10,MAIND10,SIBS,CHILDS,AGEKDBRN,RES16,REG16,MOBILE16,FAMILY16,FAMDIF16,MAWORK,MAWKBABY,MAWKBORN,MAWK16,MAWRKGRW,INCOM16,BORN,PARBORN,GRANBORN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,UNRELAT,EARNRS,INCOME,RINCOME,CONINC,CONRINC,INCOME72,INCOME77,RINCOM77,INCOME82,RINCOM82,INCOME86,RINCOM86,INCOME91,RINCOM91,INCOME98,RINCOM98,INCOME06,RINCOM06,WEEKSWRK,PARTFULL,REGION,XNORCSIZ,SRCBELT,SIZE,DOTDATA,DOTPEOP,DOTTHNG,DOTGED,DOTSVP,DOTPRES,SPDOTDAT,SPDOTPEO,SPDOTTHN,SPDOTGED,SPDOTSVP,SPDOTPRE,PADOTDAT,PADOTPEO,PADOTTHN,PADOTGED,PADOTSVP,PADOTPRE,PARTYID,VOTE68,PRES68,IF68WHO,VOTE72,PRES72,IF72WHO,VOTE76,PRES76,IF76WHO,VOTE80,PRES80,IF80WHO,VOTE84,PRES84,IF84WHO,VOTE88,PRES88,IF88WHO,VOTE92,PRES92,IF92WHO,VOTE96,PRES96,IF96WHO,VOTE00,PRES00,IF00WHO,VOTE04,PRES04,IF04WHO,VOTE08,PRES08,IF08WHO,POLVIEWS,POLVIEWY,POLVIEWX,FEHOME,FEWORK,FEPRES,FEPOL,FEPOLY,FEIMP,FEINFO,FEFIRM,FECARE,FETHINK,FEWRITE,FEGIVE,FEJOIN,ABDEFECT,ABNOMORE,ABHLTH,ABPOOR,ABRAPE,ABSINGLE,ABANY,ABORCT,ABPRO1,ABPRO2,ABPRO3,ABCON1,ABCON2,ABCON3,ABIMP,ABINFO,ABFIRM,ABCARE,CHLDIDEL,CHLDMORE,CHLDNUM,CHLDSOON,PILL,TEENPILL,PILLOKY,PILLOK,SEXEDUC,DIVLAW,DIVLAWY,SPDUE,SPPAID,PREMARSX,TEENSEX,XMARSEX,HOMOSEX,HOMOCHNG,STRIKE,CIVRIGHT,ANTIWAR,PROWAR,SCHOOL,HIT,HITAGE,HITNUM,GUN,GUNAGE,GUNNUM,HITOK,HITMARCH,HITDRUNK,HITCHILD,HITBEATR,HITROBBR,POLHITOK,POLHITOY,POLABUSE,POLMURDR,POLESCAP,POLATTAK,FEAR,FEARHOME,BURGLR,ROBBRY,OWNGUN,PISTOL,SHOTGUN,RIFLE,ROWNGUN,TICKET,ARREST,HUNT,HUNTOTHR,NEWS,TVHOURS,RADIOHRS,PHONE,ABHAVE1,ABHAVE2,ABHAVE3,ABLEGAL,FECHLD,FEHELP,FEPRESCH,FEFAM,ERAREAD,ERAMEANS,ERA,ERATELL,ERAWHY1,ERAWHY2,ERAWHY3,ERAIMP,ERAINFO,ERAFIRM,FEBEAR,FEWORKIF,RACSUBS,RACSUBGV,RACMAREL,RACMARPR,RACSUPS,RACTEACH,RACAVOID,RACCHNG,RACQUIT,RACDIF1,RACDIF2,RACDIF3,RACDIF4,SALFERGT,SALLABOR,SALSATFN,SALABORT,SALSCI,DEFSPDR,DEFSPDFG,HLPMINR,HLPMINFG,CUTSPDR,CUTSPDFG,PRIVACY,CIVIC,RUSHED,BORED,POLLGOOD,POLLTRUE,FESERVE,MESERVE,TAXSERVE,MILQUAL,MILPAY,FENUMOK,HINUMOK,BLNUMOK,HINUMOKY,BLNUMOKY,MILVOLOK,FIGHTAIR,MECHANIC,NURSE,TYPIST,BRASS,FIGHTLND,TRANSAIR,GUNNER,FIGHTSEA,FEFIGHT,FEDIRTY,FEBRASS,FEHLPMIL,DRAFT,DRAFTFE,DRAFTEM,DRAFTFEM,DRAFTCOL,DRAFTMAR,DRAFTPAR,DRAFTGAY,DRAFTCO,DRAFTDEF,VETFAM,VETFAMNW,MINMILOP,FEMILOP,COPUNISH,COJAIL,MILOKME,MILOKFE,UPGRADE,JOBTRAIN,NUKEWAR,LANDWAR,MORENUKE,LESSNUKE,NONUKE,GUERILLA,VETAID,DEFWRKEV,DEFWRKNW,MILWRKEV,MILWRKNW,RESDEFWK,HGUNLAW,HGUNCRIM,CRIMUP,CRIMDOWN,GUNSALES,GUNSDRUG,SEMIGUNS,GUNS911,RIFLES50,OTHGUNS,GUNSDRNK,SPNATDIS,NATDISIN,NATDISCM,NEWSPRNT,GETAHEAY
46451,2004,2753,57,1,1,16,14,14,18,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,54,1,0,0,0,0,0,2190,7000,3939,1320,1229,7510,4100,2321,63.5,-1,48.5,37.700001,80.300003,1,60,-1,0,0,0,1,2,-1,0,19,51,60,0,0,1,0,2,2,1,60,-1,0,0,0,2,0,157,66,842,0,0,0,0,2,0,633,47,270,0,0,379,34,2,842,0,0,1,3,29,6,3,3,1,0,0,0,0,0,1,3,1,0,0,2,0,0,0,2,0,3,12,12,63190,35106,0,0,0,0,0,0,0,0,0,20,17,0,0,52,1,4,3,4,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,9,9,9,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,3,0,0,0,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,0,4,0,1,1,-1,3,0,0,0,0,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
46452,2004,2754,54,1,1,13,97,12,97,1,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99,9,0,0,0,0,0,2190,0,3999,0,1229,0,4143,0,63.5,-1,-1,46.099998,-1,1,55,-1,0,0,0,2,2,-1,0,19,51,392,0,0,3,0,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,43,2,172,0,0,1,2,28,3,3,3,5,2,0,0,0,0,1,2,1,0,0,1,0,0,0,1,,1,13,13,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,52,1,7,3,5,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,2,0,0,0,1,1,1,1,1,0,0,1,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0
46453,2004,2755,67,2,1,17,4,12,97,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,67,2,0,0,0,0,0,1320,0,9430,0,2321,0,7436,0,80.300003,-1,-1,28.9,-1,5,-1,-1,1,0,0,2,1,-1,0,157,66,842,0,0,2,0,2,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,999,0,999,0,0,674,34,2,151,0,0,1,3,22,4,2,3,1,0,0,0,0,0,1,2,1,8,4,1,0,0,0,1,,0,12,0,25744,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,3,4,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46454,2004,2756,26,1,1,16,97,16,97,3,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,4,0,0,0,0,0,1730,0,3919,0,2455,0,4131,0,72.5,-1,-1,37.299999,-1,1,43,-1,0,0,0,2,2,-1,0,187,58,800,0,0,5,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,27,2,192,0,0,1,0,0,5,7,3,5,2,0,0,0,0,1,3,1,0,0,1,0,0,0,1,,1,12,12,25744,25744,0,0,0,0,0,0,0,0,0,15,15,0,0,52,1,5,3,4,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,2,1,0,0,4,0,2,1,-1,6,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46455,2004,2757,48,2,2,16,97,6,97,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,48,5,0,0,0,0,0,2190,0,7950,0,1229,0,8263,0,74.400002,-1,-1,17.1,-1,1,40,-1,0,0,0,2,2,-1,0,15,69,831,0,0,5,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,28,2,151,0,0,6,0,0,6,5,1,5,2,0,0,0,0,1,1,1,1,2,2,1,0,0,1,0,1,12,12,30425,30425,0,0,0,0,0,0,0,0,0,16,16,0,0,52,1,5,1,2,651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46456,2004,2758,99,1,1,15,16,14,13,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99,1,0,0,0,0,0,220,5895,4411,0,2142,110,3413,0,86.5,-1,-1,64.199997,-1,1,45,-1,0,0,0,2,2,-1,0,53,69,999,0,0,1,0,2,2,7,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,431,49,932,0,0,254,49,2,712,0,0,2,4,24,3,9,1,1,0,0,0,0,0,1,3,1,0,0,6,1,2,1,2,0,1,12,12,63190,63190,0,0,0,0,0,0,0,0,0,20,20,0,0,52,1,9,3,4,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46457,2004,2759,48,2,1,16,97,16,97,3,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,47,3,0,0,0,0,0,1999,0,0,0,3100,0,0,0,66.099998,-1,-1,-1,-1,1,60,-1,0,0,0,2,2,-1,0,235,41,730,0,0,3,0,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,29,3,9,2,5,5,0,0,0,0,2,4,1,0,0,3,0,0,2,1,0,3,12,12,151053,155374,0,0,0,0,0,0,0,0,0,23,23,0,0,52,1,9,2,2,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,3,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46458,2004,2760,61,1,1,18,98,9,97,1,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,3,0,0,0,0,0,2190,9996,9220,0,1229,9161,8251,0,63.5,-1,24.6,36.5,-1,3,-1,35,0,0,0,1,2,-1,0,19,51,60,0,0,3,0,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,875,28,471,0,0,734,39,2,172,0,0,2,1,31,3,9,2,3,2,0,0,0,0,1,2,1,2,2,5,0,1,1,3,,1,11,11,19893,19893,0,0,0,0,0,0,0,0,0,13,13,0,0,26,2,9,3,4,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,2,0,0,0,2,2,2,2,0,0,0,4,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46459,2004,2761,42,1,3,12,9,11,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,1,0,0,0,0,0,8560,7730,5999,4220,7245,7411,5132,3416,45.400002,-1,33.099998,29.299999,58.299999,1,40,-1,0,0,0,2,2,-1,0,527,41,441,0,0,1,0,2,2,1,40,-1,0,0,0,2,0,29,50,840,0,0,0,0,2,0,686,35,100,0,0,447,42,2,832,0,0,10,2,31,4,8,1,1,0,0,0,0,0,1,2,1,1,4,3,0,1,0,2,0,2,12,6,42127,6085,0,0,0,0,0,0,0,0,0,18,6,0,0,45,1,8,1,2,555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,3,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46460,2004,2762,55,2,1,16,13,14,17,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23,5,0,0,0,0,0,1320,340,0,4320,2321,3113,0,3415,80.300003,-1,60.5,-1,64.099998,7,-1,-1,1,0,0,2,1,-1,0,157,66,842,0,0,1,0,2,2,1,60,-1,0,0,0,2,0,259,49,172,0,0,0,0,2,0,213,60,932,0,0,0,0,0,0,0,0,3,3,27,3,0,3,1,0,0,0,0,0,2,,2,0,0,3,0,0,0,3,0,3,12,0,151053,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,8,3,4,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46461,2004,2763,35,1,1,12,99,99,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,1,0,0,0,0,0,8440,0,0,1100,7232,0,0,2411,52.5,-1,-1,-1,76.400002,9,99,99,1,0,0,2,1,-1,0,508,53,932,0,0,1,0,2,2,5,-1,-1,1,0,0,2,0,23,65,921,0,0,0,0,9,0,999,0,999,0,0,999,0,0,999,0,0,98,1,27,2,7,3,1,0,0,0,0,0,9,,1,9,,2,0,0,0,2,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,99,9,1,2,5,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46462,2004,2764,67,1,1,5,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,62,1,0,0,0,0,0,9594,6110,0,7950,9313,6133,0,8263,28.6,-1,37.299999,-1,17.1,5,-1,-1,1,0,0,2,2,-1,0,869,36,60,0,0,1,0,2,2,5,-1,-1,1,0,0,2,0,744,28,771,0,0,0,0,1,0,473,40,11,0,0,0,0,0,0,0,0,8,3,26,2,0,3,1,0,0,0,0,0,2,1,2,8,4,2,0,0,0,2,0,0,11,0,22234,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,2,5,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,0,0,0,4,0,3,2,-1,3,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
